otus	Kingdom	Phylum	Class	Order	Family	Genus	Species
338957	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiummetallolevans
350677	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumbifermentans
319790	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumbifermentans
14207	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumbifermentans
137817	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Alkaliphilus	Alkaliphilustransvaalensis
210652	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Alkaliphilus	Alkaliphilustransvaalensis
159888	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Alkaliphilus	Alkaliphilusoremlandii
14263	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Tissierella	Tissierellapraeacuta
268507	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Peptoniphilus	Peptoniphilusasaccharolyticus
448805	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Peptoniphilus	Peptoniphilusasaccharolyticus
266777	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Peptoniphilus	Peptoniphilusasaccharolyticus
565812	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Peptoniphilus	Peptoniphilusasaccharolyticus
14277	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Peptoniphilus	Peptoniphilusasaccharolyticus
489717	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Peptoniphilus	Peptoniphilusasaccharolyticus
182104	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Peptoniphilus	Peptoniphilusasaccharolyticus
83175	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Peptoniphilus	Peptoniphilusasaccharolyticus
180390	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Peptoniphilus	Peptoniphilusasaccharolyticus
364655	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Peptoniphilus	Peptoniphilusasaccharolyticus
14282	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Peptoniphilus	Peptoniphilusasaccharolyticus
567933	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Peptoniphilus	Peptoniphilusasaccharolyticus
14288	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Anaerococcus	Anaerococcushydrogenalis
175062	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Anaerococcus	Anaerococcushydrogenalis
448819	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Anaerococcus	Anaerococcushydrogenalis
359171	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	Anaerococcus	Anaerococcushydrogenalis
181489	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesFamilyXI.IncertaeSedis	NA	Parvimonasmicra
259130	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacteriumlimosum
469661	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Anaerofustis	Anaerofustisstercorihominis
471257	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumtetani
16182	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumsubterminale
60741	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumbowmanii
287160	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumbowmanii
543718	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumpasteurianum
108384	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumintestinale
288756	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumchauvoei
437215	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumcolicanis
315982	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumperfringens
523589	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumneonatale
541328	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumbutyricum
16231	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumcellulovorans
130271	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridiumthermocellum
165261	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium	Clostridiumorbiscindens
308873	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium	Clostridiumorbiscindens
469744	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Bacteroides	Bacteroidescapillosus
107235	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	Oscillospiraguilliermondii
41119	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	Oscillospiraguilliermondii
49276	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	Oscillospiraguilliermondii
206631	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
365763	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
255798	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
175932	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
571472	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
594268	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
299390	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
192025	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
290362	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
365310	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
369814	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
594253	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
199006	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
186357	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
177404	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
318444	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
291815	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
183487	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
304309	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
302128	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
208029	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
295456	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
301090	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
334041	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
291684	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
289555	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
183955	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
304393	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautiaproducta
362428	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Ruminococcusobeum
246042	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Ruminococcusobeum
37865	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnobacterium	Lachnobacteriumbovis
471000	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	Shuttleworthiasatelles
92464	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Pseudobutyrivibrio	Pseudobutyrivibrioruminis
177772	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburiafaecis
192990	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburiafaecis
186077	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburiafaecis
177520	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburiafaecis
198071	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Eubacteriumrectale
186955	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Eubacteriumrectale
512903	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Eubacteriumrectale
193343	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Eubacteriumrectale
302746	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Eubacteriumrectale
357795	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Eubacteriumrectale
175518	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Eubacteriumrectale
184910	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Eubacteriumrectale
183969	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Eubacteriumrectale
193067	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Eubacteriumrectale
311423	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Eubacteriumrectale
175208	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Eubacteriumrectale
104573	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eubacterium	Eubacteriumcellulosolvens
62513	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Moryella	Moryellaindoligenes
514200	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Moryella	Moryellaindoligenes
471120	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	Oribacteriumsp.oraltaxon078
470747	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium	Oribacteriumsinus
469991	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Clostridium	Clostridiumbolteae
302306	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcusgnavus
470969	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcusgnavus
363692	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcusgnavus
184729	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcusgnavus
342397	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcusgnavus
198251	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcusgnavus
339852	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcusgnavus
261912	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Doreaformicigenerans
470973	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Ruminococcus	Ruminococcustorques
470172	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcuseutactus
332450	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcuseutactus
469824	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Bacteroides	Bacteroidespectinophilus
14129	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium	Epulopisciumsp.
569196	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Clostridiumproteoclasticum
470114	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium	Clostridiumleptum
368362	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
180665	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
184511	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
132991	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
177918	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
188646	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
361581	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
190675	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
180304	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
171551	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
290260	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
367433	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
185734	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
194986	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
173874	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
194654	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
337270	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacteriumprausnitzii
93647	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ethanoligenens	Ethanoligenensharbinense
261022	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncuscolihominis
291566	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcusflavefaciens
228330	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcusflavefaciens
563574	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcusflavefaciens
533488	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcusflavefaciens
99603	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcusflavefaciens
264510	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcusflavefaciens
16066	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcusflavefaciens
291859	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcusflavefaciens
290894	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcusflavefaciens
254943	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcusflavefaciens
269833	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcusflavefaciens
103352	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcusflavefaciens
268653	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcusflavefaciens
470117	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium	Clostridiummethylpentosum
583700	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Virgibacillus	Virgibacilluspantothenticus
59386	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Oceanobacillusiheyensis
556428	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Oceanobacillusoncorhynchi
239864	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Halolactibacillus	Halolactibacillusmiurensis
242528	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Natronobacillus	Natronobacillusazotifigens
249745	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Natronobacillus	Natronobacillusazotifigens
60380	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Halobacillus	Halobacillussalinus
580042	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusalgicola
274005	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillustrypoxylicola
103155	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusgibsonii
256522	Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Sporolactobacillus	Sporolactobacillusinulinus
91686	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillushumi
106622	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusfumarioli
409809	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacilluscohnii
144299	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillushorikoshii
203725	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacilluscoagulans
278527	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusbadius
575425	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusbadius
561548	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusbadius
540317	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusbadius
32275	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusbadius
532740	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusbadius
239866	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusbadius
14648	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Marinibacillus	Marinibacillusmarinus
581181	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusfuniculus
69411	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacilluspichinotyi
14628	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacilluslongiquaesitum
89853	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusflexus
81504	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusflexus
24211	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusflexus
110985	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusflexus
270179	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusfirmus
568117	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusfirmus
114233	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusfirmus
112926	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusfirmus
539360	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusfirmus
240315	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusfirmus
528019	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusendophyticus
277136	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillusendophyticus
571004	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Bacillus	Bacilluspsychrodurans
590554	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Rummeliibacillus	Rummeliibacillusstabekisii
183736	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Kurthia	Kurthiagibsonii
14990	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	Solibacillussilvestris
555419	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	Solibacillussilvestris
290167	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	Solibacillussilvestris
330402	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	Solibacillussilvestris
292404	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcinaaquimarina
522930	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeriamonocytogenes
154106	Bacteria	Firmicutes	Bacilli	Gemellales	Gemellaceae	Gemella	Gemellasanguinis
370030	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alkalibacterium	Alkalibacteriumiburiense
15237	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alloiococcus	Alloiococcusotitis
15238	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	NA	bacterium#1fromPsoroptesovis
399527	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	Trichococcuscollinsii
37420	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Melissococcus	Melissococcusplutonius
382771	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcusfaecalis
28186	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcushaemoperoxidus
590982	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcuslactis
53470	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcussulfureus
15298	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcusasini
561594	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcusasini
20595	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Tetragenococcus	Tetragenococcushalophilus
137557	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcusinusitatus
17976	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcuscolumbae
132661	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcuscecorum
115230	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	Vagococcuslutrae
143718	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	Vagococcussalmoninarum
140940	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Carnobacteriumviridans
276183	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Carnobacteriumviridans
170136	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Desemzia	Desemziaincerta
15054	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatellaelegans
470477	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatellaadiacens
95500	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Aerococcusurinae
469920	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	Abiotrophiadefectiva
175947	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Oenococcus	Oenococcusoeni
73154	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Weissellasoli
358614	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcusraffinolactis
15571	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcussanguinis
98605	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcussanguinis
154802	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcuspseudopneumoniae
18951	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcuspneumoniae
511532	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcusinfantis
244707	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcusgordonii
35049	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcussinensis
15462	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcusanginosus
534193	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcusanginosus
108747	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcusthermophilus
35624	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcussuis
144643	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcussuis
191458	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcusferus
370433	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcusmutans
